subscription_id,user_id,plan_type,billing_cycle,monthly_price,start_date,end_date,renewal_count,status,auto_renew
1413,1413,Pro,Annual,50,2025-12-07,,2,Active,Yes
1414,1414,Basic,Monthly,20,2025-01-19,,10,Active,Yes
1415,1415,Free,,0,2025-05-06,,0,Active,No
1416,1416,Free,,0,2025-05-21,,0,Active,No
1417,1417,Free,,0,2025-03-30,,0,Active,No
1418,1418,Free,,0,2025-12-19,,0,Active,No
1419,1419,Free,,0,2025-01-20,,0,Active,No
1420,1420,Basic,Annual,20,2025-11-20,,1,Active,Yes
1421,1421,Basic,Monthly,20,2025-08-23,,5,Active,Yes
1422,1422,Free,,0,2025-08-06,,0,Active,No
1423,1423,Free,,0,2025-11-16,,0,Active,No
1424,1424,Basic,Monthly,20,2025-07-31,,0,Active,Yes
1425,1425,Basic,Monthly,20,2025-01-27,2025-04-28,7,Cancelled,No
1426,1426,Free,,0,2025-09-15,,0,Active,No
1427,1427,Basic,Monthly,20,2025-09-08,,3,Active,No
1428,1428,Free,,0,2025-02-01,2025-07-05,0,Cancelled,No
1429,1429,Free,,0,2025-08-06,2025-09-17,0,Cancelled,No
1430,1430,Pro,Monthly,50,2025-09-08,,6,Active,Yes
1431,1431,Pro,Annual,50,2025-05-15,,4,Active,Yes
1432,1432,Free,,0,2025-12-27,2026-07-11,0,Cancelled,No
1433,1433,Free,,0,2025-03-09,,0,Active,No
1434,1434,Free,,0,2025-12-10,,0,Active,No
1435,1435,Free,,0,2025-04-17,,0,Active,No
1436,1436,Free,,0,2025-10-25,,0,Active,No
1437,1437,Pro,Annual,50,2025-08-28,,6,Active,No
1438,1438,Free,,0,2025-05-16,,0,Active,No
1439,1439,Pro,Annual,50,2025-07-09,,3,Active,Yes
1440,1440,Basic,Annual,20,2025-02-04,,6,Active,Yes
1441,1441,Free,,0,2025-04-02,2025-05-20,0,Cancelled,No
1442,1442,Free,,0,2025-05-19,,0,Active,No
1443,1443,Basic,Monthly,20,2025-08-27,,8,Active,Yes
1444,1444,Pro,Monthly,50,2025-08-04,,9,Active,Yes
1445,1445,Pro,Monthly,50,2025-07-23,,3,Active,Yes
1446,1446,Basic,Monthly,20,2025-01-12,,6,Active,Yes
1447,1447,Pro,Monthly,50,2025-08-06,,3,Active,Yes
1448,1448,Free,,0,2025-10-24,,0,Active,No
1449,1449,Free,,0,2025-07-28,,0,Active,No
1450,1450,Free,,0,2025-09-27,,0,Active,No
1451,1451,Free,,0,2025-08-04,,0,Active,No
1452,1452,Basic,Monthly,20,2025-10-20,,7,Active,Yes
1453,1453,Free,,0,2025-09-30,2026-07-14,0,Cancelled,No
1454,1454,Basic,Monthly,20,2025-06-12,,10,Active,Yes
1455,1455,Free,,0,2025-12-12,,0,Active,No
1456,1456,Free,,0,2025-03-24,,0,Active,No
1457,1457,Free,,0,2025-07-14,,0,Active,No
1458,1458,Free,,0,2025-08-13,2025-12-09,0,Cancelled,No
1459,1459,Free,,0,2025-02-03,2025-08-15,0,Cancelled,No
1460,1460,Basic,Monthly,20,2025-03-01,,9,Active,Yes
1461,1461,Free,,0,2025-02-28,,0,Active,No
1462,1462,Free,,0,2025-09-24,,0,Active,No
1463,1463,Free,,0,2025-10-20,,0,Active,No
1464,1464,Free,,0,2025-03-12,,0,Active,No
1465,1465,Free,,0,2025-03-09,,0,Active,No
1466,1466,Basic,Annual,20,2025-10-28,,1,Active,Yes
1467,1467,Pro,Monthly,50,2025-11-16,2026-06-22,0,Cancelled,Yes
1468,1468,Basic,Annual,20,2025-05-06,,2,Active,Yes
1469,1469,Free,,0,2025-10-02,2026-05-19,0,Cancelled,No
1470,1470,Pro,Monthly,50,2025-04-05,,3,Active,Yes
1471,1471,Free,,0,2025-09-15,,0,Active,No
1472,1472,Basic,Monthly,20,2025-07-12,,1,Active,Yes
1473,1473,Free,,0,2025-06-19,,0,Active,No
1474,1474,Basic,Monthly,20,2025-11-20,,8,Active,No
1475,1475,Basic,Annual,20,2025-09-14,,2,Active,Yes
1476,1476,Free,,0,2025-04-19,,0,Active,No
1477,1477,Free,,0,2025-11-23,2026-04-19,0,Cancelled,No
1478,1478,Free,,0,2025-08-09,,0,Active,No
1479,1479,Free,,0,2025-07-21,,0,Active,No
1480,1480,Free,,0,2025-11-12,,0,Active,No
1481,1481,Free,,0,2025-10-19,,0,Active,No
1482,1482,Free,,0,2025-01-13,,0,Active,No
1483,1483,Free,,0,2025-12-28,,0,Active,No
1484,1484,Free,,0,2025-07-10,,0,Active,No
1485,1485,Basic,Annual,20,2025-09-26,,7,Active,Yes
1486,1486,Free,,0,2025-03-04,2025-11-15,0,Cancelled,No
1487,1487,Free,,0,2025-03-15,,0,Active,No
1488,1488,Basic,Monthly,20,2025-11-20,,5,Active,Yes
1489,1489,Free,,0,2025-02-26,,0,Active,No
1490,1490,Pro,Monthly,50,2025-04-30,,9,Active,Yes
1491,1491,Free,,0,2025-08-09,,0,Active,No
1492,1492,Free,,0,2025-09-01,,0,Active,No
1493,1493,Basic,Monthly,20,2025-08-15,,0,Active,Yes
1494,1494,Free,,0,2025-02-03,,0,Active,No
1495,1495,Free,,0,2025-06-23,,0,Active,No
1496,1496,Free,,0,2025-09-24,,0,Active,No
1497,1497,Free,,0,2025-07-08,,0,Active,No
1498,1498,Basic,Monthly,20,2025-02-11,,6,Active,Yes
1499,1499,Basic,Monthly,20,2025-01-26,,5,Active,Yes
1500,1500,Free,,0,2025-07-05,,0,Active,No
1501,1501,Pro,Monthly,50,2025-06-13,2025-09-28,2,Cancelled,Yes
1502,1502,Basic,Monthly,20,2025-10-23,,2,Active,Yes
1503,1503,Basic,Annual,20,2025-11-08,,3,Active,Yes
1504,1504,Free,,0,2025-03-29,,0,Active,No
1505,1505,Basic,Annual,20,2025-12-12,2026-03-27,5,Cancelled,No
1506,1506,Free,,0,2025-10-17,2026-03-12,0,Cancelled,No
1507,1507,Free,,0,2025-12-18,,0,Active,No
1508,1508,Basic,Monthly,20,2025-10-22,,9,Active,Yes
1509,1509,Free,,0,2025-08-24,2025-11-13,0,Cancelled,No
1510,1510,Free,,0,2025-07-24,,0,Active,No
1511,1511,Free,,0,2025-10-16,,0,Active,No
1512,1512,Basic,Monthly,20,2025-08-13,,10,Active,Yes
1513,1513,Pro,Monthly,50,2025-02-13,2025-03-24,7,Cancelled,No
1514,1514,Basic,Monthly,20,2025-04-11,,6,Active,Yes
1515,1515,Free,,0,2025-05-07,,0,Active,No
1516,1516,Basic,Annual,20,2025-09-15,,9,Active,No
1517,1517,Free,,0,2025-09-08,,0,Active,No
1518,1518,Free,,0,2025-10-19,,0,Active,No
1519,1519,Free,,0,2025-11-18,,0,Active,No
1520,1520,Free,,0,2025-03-29,,0,Active,No
1521,1521,Pro,Annual,50,2025-02-24,,2,Active,Yes
1522,1522,Free,,0,2025-04-04,,0,Active,No
1523,1523,Basic,Monthly,20,2025-07-20,,4,Active,No
1524,1524,Free,,0,2025-10-30,,0,Active,No
1525,1525,Free,,0,2025-07-25,,0,Active,No
1526,1526,Free,,0,2025-08-21,,0,Active,No
1527,1527,Pro,Monthly,50,2025-06-13,,9,Active,Yes
1528,1528,Free,,0,2025-07-29,,0,Active,No
1529,1529,Basic,Monthly,20,2025-09-26,2026-02-12,4,Cancelled,Yes
1530,1530,Free,,0,2025-02-08,,0,Active,No
1531,1531,Free,,0,2025-03-03,,0,Active,No
1532,1532,Basic,Monthly,20,2025-12-02,,6,Active,Yes
1533,1533,Free,,0,2025-01-09,,0,Active,No
1534,1534,Free,,0,2025-05-04,,0,Active,No
1535,1535,Free,,0,2025-08-09,,0,Active,No
1536,1536,Pro,Annual,50,2025-08-19,,5,Active,Yes
1537,1537,Free,,0,2025-07-08,,0,Active,No
1538,1538,Basic,Monthly,20,2025-11-04,,6,Active,Yes
1539,1539,Free,,0,2025-04-18,,0,Active,No
1540,1540,Free,,0,2025-11-23,,0,Active,No
1541,1541,Pro,Monthly,50,2025-10-22,,2,Active,Yes
1542,1542,Pro,Monthly,50,2025-10-19,2026-03-06,2,Cancelled,No
1543,1543,Free,,0,2025-07-01,,0,Active,No
1544,1544,Free,,0,2025-03-07,,0,Active,No
1545,1545,Basic,Monthly,20,2025-07-18,,2,Active,Yes
1546,1546,Free,,0,2025-09-19,,0,Active,No
1547,1547,Basic,Monthly,20,2025-04-27,,0,Active,Yes
1548,1548,Free,,0,2025-10-26,,0,Active,No
1549,1549,Free,,0,2025-07-08,,0,Active,No
1550,1550,Free,,0,2025-10-12,,0,Active,No
1551,1551,Free,,0,2025-09-23,2026-03-03,0,Cancelled,No
1552,1552,Free,,0,2025-08-04,,0,Active,No
1553,1553,Free,,0,2025-10-17,2026-07-23,0,Cancelled,No
1554,1554,Free,,0,2025-02-05,,0,Active,No
1555,1555,Free,,0,2025-05-05,,0,Active,No
1556,1556,Free,,0,2025-08-31,2026-01-13,0,Cancelled,No
1557,1557,Free,,0,2025-06-21,,0,Active,No
1558,1558,Free,,0,2025-01-02,,0,Active,No
1559,1559,Pro,Monthly,50,2025-02-02,,8,Active,Yes
1560,1560,Free,,0,2025-09-20,,0,Active,No
1561,1561,Basic,Monthly,20,2025-01-05,,10,Active,No
1562,1562,Free,,0,2025-03-03,2025-09-24,0,Cancelled,No
1563,1563,Basic,Monthly,20,2025-09-28,,8,Active,No
1564,1564,Pro,Monthly,50,2025-10-12,,10,Active,Yes
1565,1565,Basic,Monthly,20,2025-03-08,,5,Active,Yes
1566,1566,Pro,Monthly,50,2025-02-25,,1,Active,Yes
1567,1567,Basic,Monthly,20,2025-01-21,,4,Active,Yes
1568,1568,Free,,0,2025-07-31,,0,Active,No
1569,1569,Free,,0,2025-03-27,2025-05-11,0,Cancelled,No
1570,1570,Free,,0,2025-05-24,2025-08-24,0,Cancelled,No
1571,1571,Pro,Monthly,50,2025-05-13,,1,Active,Yes
1572,1572,Free,,0,2025-03-21,2025-09-22,0,Cancelled,No
1573,1573,Free,,0,2025-01-24,,0,Active,No
1574,1574,Pro,Monthly,50,2025-10-12,,8,Active,No
1575,1575,Free,,0,2025-09-01,,0,Active,No
1576,1576,Free,,0,2025-05-10,,0,Active,No
1577,1577,Free,,0,2025-07-08,2025-12-06,0,Cancelled,No
1578,1578,Free,,0,2025-04-10,,0,Active,No
1579,1579,Basic,Monthly,20,2025-05-05,,1,Active,Yes
1580,1580,Pro,Annual,50,2025-10-01,,2,Active,Yes
1581,1581,Free,,0,2025-12-06,,0,Active,No
1582,1582,Free,,0,2025-06-22,,0,Active,No
1583,1583,Free,,0,2025-02-21,,0,Active,No
1584,1584,Free,,0,2025-08-14,2026-04-12,0,Cancelled,No
1585,1585,Pro,Annual,50,2025-01-28,,5,Active,Yes
1586,1586,Free,,0,2025-07-30,,0,Active,No
1587,1587,Free,,0,2025-01-25,,0,Active,No
1588,1588,Free,,0,2025-06-19,2026-02-28,0,Cancelled,No
1589,1589,Pro,Monthly,50,2025-07-12,,10,Active,Yes
1590,1590,Pro,Monthly,50,2025-04-14,,10,Active,Yes
1591,1591,Free,,0,2025-09-28,,0,Active,No
1592,1592,Free,,0,2025-08-21,2026-02-14,0,Cancelled,No
1593,1593,Pro,Annual,50,2025-10-10,,3,Active,Yes
1594,1594,Free,,0,2025-05-09,2025-06-18,0,Cancelled,No
1595,1595,Basic,Annual,20,2025-03-08,,0,Active,Yes
1596,1596,Basic,Monthly,20,2025-02-11,,0,Active,Yes
1597,1597,Basic,Monthly,20,2025-05-07,2025-11-03,5,Cancelled,Yes
1598,1598,Free,,0,2025-11-04,,0,Active,No
1599,1599,Pro,Monthly,50,2025-08-30,,10,Active,Yes
1600,1600,Pro,Monthly,50,2025-01-09,,7,Active,Yes
1601,1601,Free,,0,2025-05-08,,0,Active,No
1602,1602,Free,,0,2025-07-13,,0,Active,No
1603,1603,Basic,Monthly,20,2025-11-09,,8,Active,No
1604,1604,Basic,Monthly,20,2025-11-23,,8,Active,No
1605,1605,Free,,0,2025-06-19,,0,Active,No
1606,1606,Basic,Monthly,20,2025-03-11,,5,Active,Yes
1607,1607,Free,,0,2025-03-23,,0,Active,No
1608,1608,Free,,0,2025-04-21,,0,Active,No
1609,1609,Basic,Annual,20,2025-12-18,,4,Active,Yes
1610,1610,Free,,0,2025-09-07,,0,Active,No
1611,1611,Free,,0,2025-04-08,,0,Active,No
1612,1612,Free,,0,2025-11-15,,0,Active,No
1613,1613,Free,,0,2025-03-21,,0,Active,No
1614,1614,Basic,Monthly,20,2025-02-28,,1,Active,Yes
1615,1615,Free,,0,2025-12-26,2026-03-04,0,Cancelled,No
1616,1616,Basic,Monthly,20,2025-06-03,,7,Active,Yes
1617,1617,Free,,0,2025-09-15,,0,Active,No
1618,1618,Pro,Monthly,50,2025-03-22,,7,Active,Yes
1619,1619,Free,,0,2025-03-16,,0,Active,No
1620,1620,Pro,Monthly,50,2025-04-30,,3,Active,Yes
1621,1621,Free,,0,2025-05-22,2026-01-01,0,Cancelled,No
1622,1622,Free,,0,2025-06-26,,0,Active,No
1623,1623,Pro,Monthly,50,2025-07-19,,8,Active,Yes
1624,1624,Free,,0,2025-05-27,2025-07-26,0,Cancelled,No
1625,1625,Basic,Monthly,20,2025-01-23,,0,Active,Yes
1626,1626,Basic,Monthly,20,2025-02-16,,7,Active,Yes
1627,1627,Free,,0,2025-08-08,,0,Active,No
1628,1628,Free,,0,2025-10-28,2026-07-10,0,Cancelled,No
1629,1629,Basic,Monthly,20,2025-06-09,,5,Active,Yes
1630,1630,Free,,0,2025-11-21,,0,Active,No
1631,1631,Pro,Monthly,50,2025-08-23,,0,Active,Yes
1632,1632,Free,,0,2025-06-01,,0,Active,No
1633,1633,Free,,0,2025-10-05,,0,Active,No
1634,1634,Free,,0,2025-03-25,,0,Active,No
1635,1635,Pro,Monthly,50,2025-10-28,,10,Active,Yes
1636,1636,Free,,0,2025-04-14,,0,Active,No
1637,1637,Basic,Annual,20,2025-04-20,,10,Active,Yes
1638,1638,Free,,0,2025-09-20,,0,Active,No
1639,1639,Free,,0,2025-09-16,,0,Active,No
1640,1640,Free,,0,2025-09-23,,0,Active,No
1641,1641,Free,,0,2025-01-29,,0,Active,No
1642,1642,Pro,Monthly,50,2025-03-27,2025-12-22,7,Cancelled,Yes
1643,1643,Basic,Annual,20,2025-03-24,,1,Active,No
1644,1644,Free,,0,2025-01-28,,0,Active,No
1645,1645,Free,,0,2025-10-08,2026-07-22,0,Cancelled,No
1646,1646,Free,,0,2025-08-16,2026-03-21,0,Cancelled,No
1647,1647,Free,,0,2025-03-10,,0,Active,No
1648,1648,Pro,Annual,50,2025-04-12,,6,Active,No
1649,1649,Basic,Monthly,20,2025-10-16,,10,Active,Yes
1650,1650,Basic,Monthly,20,2025-11-14,,7,Active,Yes
1651,1651,Free,,0,2025-10-31,,0,Active,No
1652,1652,Free,,0,2025-08-30,,0,Active,No
1653,1653,Basic,Annual,20,2025-11-03,,2,Active,Yes
1654,1654,Basic,Monthly,20,2025-04-29,2025-07-14,2,Cancelled,Yes
1655,1655,Free,,0,2025-11-16,,0,Active,No
1656,1656,Free,,0,2025-10-23,,0,Active,No
1657,1657,Free,,0,2025-10-04,,0,Active,No
1658,1658,Basic,Monthly,20,2025-08-08,,7,Active,No
1659,1659,Free,,0,2025-06-28,,0,Active,No
1660,1660,Free,,0,2025-12-29,,0,Active,No
1661,1661,Free,,0,2025-02-16,,0,Active,No
1662,1662,Basic,Annual,20,2025-08-23,,1,Active,Yes
1663,1663,Basic,Annual,20,2025-12-25,2026-02-01,3,Cancelled,Yes
1664,1664,Free,,0,2025-11-16,,0,Active,No
1665,1665,Free,,0,2025-04-24,,0,Active,No
1666,1666,Free,,0,2025-07-31,,0,Active,No
1667,1667,Basic,Monthly,20,2025-08-20,,0,Active,No
1668,1668,Free,,0,2025-07-24,,0,Active,No
1669,1669,Pro,Monthly,50,2025-01-16,,9,Active,No
1670,1670,Pro,Annual,50,2025-06-15,,8,Active,No
1671,1671,Basic,Annual,20,2025-07-26,2026-02-07,0,Cancelled,Yes
1672,1672,Free,,0,2025-11-22,,0,Active,No
1673,1673,Free,,0,2025-12-27,,0,Active,No
1674,1674,Free,,0,2025-08-07,,0,Active,No
1675,1675,Free,,0,2025-03-23,,0,Active,No
1676,1676,Basic,Monthly,20,2025-04-02,2025-11-15,7,Cancelled,No
1677,1677,Basic,Monthly,20,2025-07-14,2026-02-26,3,Cancelled,Yes
1678,1678,Free,,0,2025-12-30,,0,Active,No
1679,1679,Free,,0,2025-08-20,,0,Active,No
1680,1680,Free,,0,2025-05-22,,0,Active,No
1681,1681,Free,,0,2025-01-03,,0,Active,No
1682,1682,Pro,Monthly,50,2025-01-09,,0,Active,No
1683,1683,Free,,0,2025-12-08,,0,Active,No
1684,1684,Free,,0,2025-06-28,,0,Active,No
1685,1685,Pro,Monthly,50,2025-10-22,,7,Active,Yes
1686,1686,Free,,0,2025-09-15,,0,Active,No
1687,1687,Basic,Monthly,20,2025-06-05,,8,Active,Yes
1688,1688,Free,,0,2025-07-05,,0,Active,No
1689,1689,Basic,Monthly,20,2025-04-19,,3,Active,Yes
1690,1690,Free,,0,2025-12-28,,0,Active,No
1691,1691,Free,,0,2025-06-14,,0,Active,No
1692,1692,Free,,0,2025-12-29,,0,Active,No
1693,1693,Free,,0,2025-07-26,,0,Active,No
1694,1694,Free,,0,2025-10-30,,0,Active,No
1695,1695,Basic,Monthly,20,2025-09-09,,3,Active,Yes
1696,1696,Basic,Monthly,20,2025-01-22,,7,Active,Yes
1697,1697,Free,,0,2025-02-20,2025-07-29,0,Cancelled,No
1698,1698,Pro,Monthly,50,2025-12-14,,8,Active,Yes
1699,1699,Free,,0,2025-06-14,,0,Active,No
1700,1700,Free,,0,2025-05-08,,0,Active,No
1701,1701,Free,,0,2025-08-06,,0,Active,No
1702,1702,Basic,Monthly,20,2025-09-17,,4,Active,Yes
1703,1703,Free,,0,2025-03-23,,0,Active,No
1704,1704,Free,,0,2025-02-27,,0,Active,No
1705,1705,Free,,0,2025-03-11,,0,Active,No
1706,1706,Basic,Monthly,20,2025-06-12,,6,Active,Yes
1707,1707,Pro,Annual,50,2025-09-24,2025-12-16,1,Cancelled,Yes
1708,1708,Free,,0,2025-07-16,,0,Active,No
1709,1709,Free,,0,2025-11-27,2026-07-24,0,Cancelled,No
1710,1710,Pro,Monthly,50,2025-09-27,,2,Active,Yes
1711,1711,Basic,Monthly,20,2025-06-04,,1,Active,Yes
1712,1712,Free,,0,2025-11-28,,0,Active,No
1713,1713,Free,,0,2025-10-06,,0,Active,No
1714,1714,Free,,0,2025-07-12,,0,Active,No
1715,1715,Free,,0,2025-06-09,,0,Active,No
1716,1716,Free,,0,2025-12-15,,0,Active,No
1717,1717,Free,,0,2025-11-26,,0,Active,No
1718,1718,Free,,0,2025-12-20,,0,Active,No
1719,1719,Free,,0,2025-02-05,,0,Active,No
1720,1720,Free,,0,2025-04-04,2025-12-19,0,Cancelled,No
1721,1721,Free,,0,2025-07-17,,0,Active,No
1722,1722,Basic,Monthly,20,2025-04-25,,6,Active,Yes
1723,1723,Free,,0,2025-06-05,,0,Active,No
1724,1724,Free,,0,2025-06-10,2025-10-05,0,Cancelled,No
1725,1725,Basic,Monthly,20,2025-05-30,,10,Active,Yes
1726,1726,Basic,Annual,20,2025-07-11,2026-01-09,6,Cancelled,Yes
1727,1727,Free,,0,2025-08-12,,0,Active,No
1728,1728,Free,,0,2025-10-15,,0,Active,No
1729,1729,Pro,Annual,50,2025-12-15,,5,Active,No
1730,1730,Free,,0,2025-01-08,,0,Active,No
1731,1731,Free,,0,2025-12-02,,0,Active,No
1732,1732,Pro,Annual,50,2025-10-31,,0,Active,Yes
1733,1733,Basic,Monthly,20,2025-09-01,,9,Active,Yes
1734,1734,Free,,0,2025-08-27,,0,Active,No
1735,1735,Free,,0,2025-12-28,,0,Active,No
1736,1736,Free,,0,2025-04-06,,0,Active,No
1737,1737,Free,,0,2025-07-27,,0,Active,No
1738,1738,Free,,0,2025-08-26,2026-04-02,0,Cancelled,No
1739,1739,Free,,0,2025-10-02,2026-05-12,0,Cancelled,No
1740,1740,Basic,Monthly,20,2025-02-25,,8,Active,Yes
1741,1741,Basic,Monthly,20,2025-01-27,,6,Active,Yes
1742,1742,Free,,0,2025-10-13,,0,Active,No
1743,1743,Basic,Annual,20,2025-01-01,2025-08-28,5,Cancelled,Yes
1744,1744,Free,,0,2025-12-01,,0,Active,No
1745,1745,Basic,Annual,20,2025-11-28,,6,Active,No
1746,1746,Basic,Monthly,20,2025-09-19,,10,Active,No
1747,1747,Basic,Annual,20,2025-08-02,,10,Active,No
1748,1748,Free,,0,2025-07-15,,0,Active,No
1749,1749,Basic,Monthly,20,2025-12-01,,2,Active,No
1750,1750,Basic,Monthly,20,2025-09-16,,0,Active,Yes
1751,1751,Free,,0,2025-09-08,,0,Active,No
1752,1752,Pro,Monthly,50,2025-12-21,,3,Active,Yes
1753,1753,Basic,Monthly,20,2025-06-19,,5,Active,Yes
1754,1754,Free,,0,2025-03-10,,0,Active,No
1755,1755,Basic,Monthly,20,2025-03-20,,5,Active,Yes
1756,1756,Free,,0,2025-04-26,,0,Active,No
1757,1757,Free,,0,2025-02-12,,0,Active,No
1758,1758,Free,,0,2025-06-06,,0,Active,No
1759,1759,Free,,0,2025-01-03,,0,Active,No
1760,1760,Free,,0,2025-02-17,,0,Active,No
1761,1761,Pro,Monthly,50,2025-12-17,2026-09-22,5,Cancelled,Yes
1762,1762,Free,,0,2025-12-05,2026-09-20,0,Cancelled,No
1763,1763,Basic,Monthly,20,2025-03-19,,10,Active,Yes
1764,1764,Pro,Annual,50,2025-10-28,,5,Active,Yes
1765,1765,Free,,0,2025-03-02,,0,Active,No
1766,1766,Free,,0,2025-02-08,,0,Active,No
1767,1767,Free,,0,2025-03-24,2025-08-27,0,Cancelled,No
1768,1768,Pro,Monthly,50,2025-12-18,,9,Active,Yes
1769,1769,Free,,0,2025-01-25,2025-08-10,0,Cancelled,No
1770,1770,Basic,Annual,20,2025-11-01,2026-01-18,8,Cancelled,Yes
1771,1771,Basic,Monthly,20,2025-09-07,,10,Active,Yes
1772,1772,Pro,Monthly,50,2025-08-29,,1,Active,Yes
1773,1773,Free,,0,2025-12-02,,0,Active,No
1774,1774,Free,,0,2025-01-10,,0,Active,No
1775,1775,Free,,0,2025-08-18,,0,Active,No
1776,1776,Pro,Monthly,50,2025-05-19,,2,Active,Yes
1777,1777,Free,,0,2025-05-07,,0,Active,No
1778,1778,Pro,Monthly,50,2025-08-03,2026-01-29,3,Cancelled,Yes
1779,1779,Basic,Monthly,20,2025-08-19,,8,Active,Yes
1780,1780,Free,,0,2025-02-27,,0,Active,No
1781,1781,Pro,Monthly,50,2025-08-01,,2,Active,Yes
1782,1782,Free,,0,2025-05-23,2025-10-29,0,Cancelled,No
1783,1783,Free,,0,2025-11-25,,0,Active,No
1784,1784,Basic,Monthly,20,2025-07-03,,8,Active,Yes
1785,1785,Basic,Annual,20,2025-07-05,,10,Active,Yes
1786,1786,Basic,Monthly,20,2025-02-03,,1,Active,Yes
1787,1787,Basic,Annual,20,2025-09-13,,9,Active,Yes
1788,1788,Basic,Monthly,20,2025-09-22,,5,Active,Yes
1789,1789,Free,,0,2025-02-17,,0,Active,No
1790,1790,Free,,0,2025-12-15,,0,Active,No
1791,1791,Free,,0,2025-11-07,,0,Active,No
1792,1792,Pro,Annual,50,2025-11-20,,10,Active,Yes
1793,1793,Free,,0,2025-09-22,,0,Active,No
1794,1794,Pro,Monthly,50,2025-06-04,,8,Active,Yes
1795,1795,Pro,Monthly,50,2025-05-06,,3,Active,Yes
1796,1796,Free,,0,2025-07-24,,0,Active,No
1797,1797,Basic,Monthly,20,2025-07-11,,0,Active,Yes
1798,1798,Basic,Monthly,20,2025-05-12,,3,Active,Yes
1799,1799,Free,,0,2025-06-26,,0,Active,No
1800,1800,Pro,Annual,50,2025-05-07,,4,Active,Yes
1801,1801,Basic,Monthly,20,2025-04-01,,8,Active,Yes
1802,1802,Free,,0,2025-11-13,,0,Active,No
1803,1803,Free,,0,2025-06-27,,0,Active,No
1804,1804,Pro,Annual,50,2025-01-08,,8,Active,No
1805,1805,Free,,0,2025-09-19,,0,Active,No
1806,1806,Basic,Monthly,20,2025-12-06,,1,Active,Yes
1807,1807,Basic,Annual,20,2025-07-01,,2,Active,Yes
1808,1808,Free,,0,2025-08-23,,0,Active,No
1809,1809,Free,,0,2025-01-03,,0,Active,No
1810,1810,Free,,0,2025-04-03,2025-12-20,0,Cancelled,No
1811,1811,Free,,0,2025-05-27,2026-01-26,0,Cancelled,No
1812,1812,Free,,0,2025-09-28,,0,Active,No
1813,1813,Pro,Annual,50,2025-06-28,,8,Active,Yes
1814,1814,Basic,Monthly,20,2025-10-06,,5,Active,Yes
1815,1815,Basic,Monthly,20,2025-08-23,,3,Active,Yes
1816,1816,Basic,Monthly,20,2025-05-17,,10,Active,No
1817,1817,Basic,Monthly,20,2025-09-05,,2,Active,Yes
1818,1818,Free,,0,2025-02-12,2025-09-04,0,Cancelled,No
1819,1819,Free,,0,2025-04-15,,0,Active,No
1820,1820,Free,,0,2025-04-19,,0,Active,No
1821,1821,Free,,0,2025-07-17,,0,Active,No
1822,1822,Free,,0,2025-02-23,,0,Active,No
1823,1823,Free,,0,2025-05-02,,0,Active,No
1824,1824,Basic,Monthly,20,2025-02-14,,3,Active,No
1825,1825,Free,,0,2025-07-19,,0,Active,No
1826,1826,Basic,Monthly,20,2025-06-07,,10,Active,Yes
1827,1827,Free,,0,2025-07-17,,0,Active,No
1828,1828,Free,,0,2025-06-06,2025-08-20,0,Cancelled,No
1829,1829,Free,,0,2025-01-11,,0,Active,No
1830,1830,Basic,Monthly,20,2025-08-27,,4,Active,Yes
1831,1831,Pro,Monthly,50,2025-02-08,,10,Active,No
1832,1832,Basic,Monthly,20,2025-03-31,2025-09-17,8,Cancelled,Yes
1833,1833,Basic,Monthly,20,2025-01-03,,10,Active,Yes
1834,1834,Free,,0,2025-04-05,,0,Active,No
1835,1835,Basic,Monthly,20,2025-01-22,2025-09-22,8,Cancelled,Yes
1836,1836,Free,,0,2025-11-02,2026-06-09,0,Cancelled,No
1837,1837,Free,,0,2025-07-25,,0,Active,No
1838,1838,Free,,0,2025-06-25,,0,Active,No
1839,1839,Basic,Monthly,20,2025-09-19,,9,Active,Yes
1840,1840,Free,,0,2025-09-20,,0,Active,No
1841,1841,Free,,0,2025-08-11,2025-12-02,0,Cancelled,No
1842,1842,Free,,0,2025-05-16,,0,Active,No
1843,1843,Basic,Monthly,20,2025-07-30,,6,Active,Yes
1844,1844,Free,,0,2025-12-22,,0,Active,No
1845,1845,Basic,Monthly,20,2025-06-08,,1,Active,Yes
1846,1846,Free,,0,2025-01-07,2025-03-30,0,Cancelled,No
1847,1847,Free,,0,2025-03-20,,0,Active,No
1848,1848,Free,,0,2025-05-28,,0,Active,No
1849,1849,Free,,0,2025-05-10,,0,Active,No
1850,1850,Free,,0,2025-08-01,,0,Active,No
1851,1851,Basic,Annual,20,2025-07-21,,10,Active,Yes
1852,1852,Free,,0,2025-10-31,,0,Active,No
1853,1853,Free,,0,2025-08-22,,0,Active,No
1854,1854,Free,,0,2025-03-22,,0,Active,No
1855,1855,Basic,Monthly,20,2025-03-10,,3,Active,Yes
1856,1856,Basic,Monthly,20,2025-08-06,,4,Active,Yes
1857,1857,Free,,0,2025-04-25,,0,Active,No
1858,1858,Pro,Monthly,50,2025-02-14,2025-05-02,10,Cancelled,No
1859,1859,Basic,Monthly,20,2025-02-19,,10,Active,No
1860,1860,Free,,0,2025-03-21,,0,Active,No
1861,1861,Free,,0,2025-05-12,,0,Active,No
1862,1862,Basic,Annual,20,2025-12-29,,3,Active,Yes
